,title,topic,stance,comment,parent_id,comment_id,viewpoint
75,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"So if he has made dehumanizing comments then that is not Christian like at all. if he expresses negative feelings about homsexuality thats his deal. You express negative fellings towrds Christians and the Bible so an eye for an eye. Did he ever say to kill them? If he did then wow, but if he didnt then stop making false claims. if he does not want to change his moral opinion then does that make him a biggot? Cause he doesnt agree with homosexuality? And how in the hell is your baggering him a fact? do you ahve proof? Does he say he is or even has convictions? Come on.......rediculous",69,76,topic_stance_votes_2
76,Do gay people decide to be gay or are they born gay?,gay marriage,support,"For the sake of argument accept that christian doctrine is that homosexuality is sin. I doubt anyone would say that christian doctrine is otherwise.
Let us also say for the sake of argument that it is indeed a sin. (just withold judgment of my statements for the moment........)
So is Murder, So is adultery, so is lying, so is stealing. Jesus said that whoever looks on a woman with lust in his heart is guilty of the sin of adultery and whoever looks on a man with hatred is guilty of the sin of murder.
As a christian, I would have to say that I am as guilty of sin as any man or woman who is homosexual. Why is it that I also sin? Because I made flawed (also official christian doctrin, the fall of man and all). If that is the case, what do I do about it?
I can give in to it or I can choose to rest on God's grace. Does that mean I will not sin, no. It only means that God is stronger than any sin.
The issue of this debate is whether or not someone is born Gay. I cannot conclude otherwise. The question is then, should we hold gay men and women accountable because they were born this way. The answer is NO.
Here's why. It is not my job nor the job of anyone else to JUDGE another. Period. That is reserved for God (also official christian doctrine). Will God judge a man according to the Laws he gave to Moses? Only if men (and women, not meaning to leave you out, just hate writing more than I want) do not choose to identify with the one who paid the full penalty already. If they do not accept that gift then they are ALREADY judged by the law. 
I guess what I am saying is that as a christian, it does not matter to me whether a man or women is born gay or chooses it. My job is to love God and others. 
I personally believe that those who are gay have a tough enough time in this world without the extra judgement heaped upon them by those who think they are righteous. If anyone here is christian and declares a person an abomination because of homosexuality they have only to read Romans Chapter 2 where Paul makes it clear that we are Judged by God because we judge others.
God bless all
EF",36,77,topic_stance_votes_1
77,Do gay people decide to be gay or are they born gay?,gay marriage,attack,It would seam you are also haveing some problems.,76,78,topic_stance_votes_1
78,Do gay people decide to be gay or are they born gay?,gay marriage,support,This is just ridiculous.,77,79,topic_stance_votes_1
79,Do gay people decide to be gay or are they born gay?,gay marriage,support,"*raises hand* I would. I would say that a number of Christian churches have differing doctrines on homosexuality, due to differing interpretations of scripture. The Espiscopal Church in the US is one such example, having ordained an openly gay Bishop (incidentally I challenge anyone to listen to him speak and not believe he was called by God). The church of England is still pretty firmly on the fence, allowing same sex relationships for lay people but not senior clergy.",77,80,topic_stance_votes_1
80,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I would and do doubt. 
Thanks for the great post. emoticonXGood I wish all the followers of Jesus were like you and had the spirt of God with in them. It would trully be a better world. May God bless you :)",77,81,topic_stance_votes_1
81,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Dr. Dobson is a hateful, foul man. I have read what he has said. Just because he is polite does not mean he isn't disgusting. I actually prefer Robertson - at least his delivery is honest.
Strengthening families my XXX. He would shred mine in a heart beat to justify his cause. I would kick in his sorry teeth before I would ever let him near my child.",75,82,topic_stance_votes_1
82,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Yet we are the ones who get to choose who we call family and no selfrighteous hatefull bigot, like the christonazi Dobson, will be able to make that choice for us. Unless it is at the point of a gun. Is that what you are advocating EZ? Forced conversion of gays and lesbians forcing them, at gun point, to accept Dobsons evil twisted view of what makes a family? Because it will only be at the point of a gun that gays and lesbians will ever fit into the cithgap family mold.",82,83,topic_stance_votes_1
83,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"i'm seeing a trend here... your posts are containing less content and more rants and knee-jerks....
hey e_faith. good to see you back!",79,84,topic_stance_votes_2
84,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"you are right. some institutions have managed to claim that the bible does not view homosexuality as a sin. however, to come up with this veiw requires literary contortionism and acrobatics: extreme and out-of-context reinterpretation and skewed cross-referencing. the only reason why such garbage is so popular is that it offers a group of pople what they want to hear
the bible says that homosexuality is a sin. for the sake of the discussion, and in reality, e_f's point stands",80,85,topic_stance_votes_2
85,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"In your opinion. It is the homophobes who take the passages out of context, and don't look at the words being used, who just assume that translations have been carried out objectively. If you start from the premise that homosexuality is wrong, then you won't find passages that contradict this; but if you look at those passages objectively they do not consititute a blanket ban on all same sex activity.",85,86,topic_stance_votes_1
86,Do gay people decide to be gay or are they born gay?,gay marriage,attack,ummm.. lets start from the premise that homosexuality is not wrong. now find a passage in scripture to support it...,86,87,topic_stance_votes_2
87,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"No, because that would require us to find support for driving cars and using toothpaste in the Bible, which is just as daft. What we can say is that, in the absense of a prohibition on committed, monogamous relationships between people of the same gender, and given the commendations of love in the Bible, it seems unlikely that God would frown on two people of the same gender who love each other.",87,88,topic_stance_votes_1
88,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"well, sexual relationships between people of the same gender is not only prohibited in the bible, but considered as an abomination, which involved the death penalty. its in the bible
Leviticus 20:13 - If a man lies with a man as one lies with a woman, both of them have done what is detestable. They must be put to death; their blood will be on their own heads.",88,89,topic_stance_votes_2
89,Do gay people decide to be gay or are they born gay?,gay marriage,support,"The ancient hebews had a lot of strange notions about 'wasting the seed'. Paul also seems to have had many sexual inhabititions. I would say that if you look at those passages objectivitly, it does indicate a prohibition against man on man sex. 
On the other hand, I don't see the relavence of what some bronze age goatherders thought, or what some guy with more sexual hangups than you can shake a stick at from the first century thought. Remember, for the NT, the guy who is alledged to have written the probhibition against homosxuality also said it is preferable if people not marry and have kids!",86,90,topic_stance_votes_1
90,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"here's what paul actually said on the subject, fyi:
1 cor 7:1,2 - It is well for a man not to touch a woman. But because of the temptation to immorality, each man should have his own wife and each woman her own husband.
1 cor 7:8,9 - To the unmarried and the widows I say that it is well for them to remain single as I do. But if they cannot exercise self-control, they should marry. For it is better to marry than to be aflame with passion. 
you are right that paul was of the view that it was better to be single and not have any sexual attractions at all. but to those that would not exercise self-control, he says that marriage is the way to go.
regardless, its what the bible says. the issue is not whether you believe what the bible says or feel you need to apply it to your life. i dont. but if the bible said it then the bible said it",90,91,topic_stance_votes_2
91,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I think Christian(even Fundamentalists) disregard this verse ?
It is just that you don't see many Christians going about killing gay people.",89,92,topic_stance_votes_1
92,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"well you dont see many christians killing adulterers ar disrepectful kids either. whether we should disregard a particular verse in the bible, or disregard the entire bible itself, is not the issue. the bible says what it says. i have no problem disregarding the bible. i have a problem people saying that the bible says something it doesnt",92,93,topic_stance_votes_2
93,Do gay people decide to be gay or are they born gay?,gay marriage,support,"You provide zero argument. I am christian. There are some in christianity who abhor homosexuality and homosexuals, to be sure. But, I believe my point is based on a very clear biblical understanding.
It is simply this, if a man is gay, it is not my place to judge him. My place is to love. Period. That is true if the man is gay or not. I would say that is true for all christians. Many will give lip service to this, unfortunately.
Unkerpaulie: Thanks for the welcome. I am still only able to do drive by postings as my workschedule is erratic and very hectic at times. I apologize to all if I drop an argument. It is not my intent, but I find very little alternative. 
To all christians, please remember we are called to love others, not condemn them. God will decide who is worthy of condemnation. We are not condemned shearly by his grace and no other means. We deserve nothing else but were given the free gift.
EF",79,94,topic_stance_votes_1
94,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Wow, I've been gone forever it seems. I would have to agree with you EF....except many Christians have forgotten the concept of balance. To often is there the free loving Christians....or the Turn or Burn Christians....each are mistaken I believe. 
With the turn or burn christians you get the idea that no matter what you're going to hell unless you're an extremist.....and then you get the Christians that are so afraid to speak out what is right and wrong they simply hide behind the notion of love.
For me, I believe homosexuality is wrong...period. There is no argument for it for a theological perspective....you can search the archives for the one woman who tried to argue from the Greek Root of words...but the notion was simply absurd....
However, I agree that just like any other sinner, which would be everyone and anyone, you accept them and love them first...and then you try to help the individual turn away from whatever sin.....homosexuality to drunkeness.....you approach the subject with Love instead of Condemnation...which is a great flaw among the Turn or Burn crowd.
That's just my opinion though....",94,95,topic_stance_votes_2
95,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"""what is detestable"" is actually closer to ""ritually unclean"", and the passage seems to refer to the straight men who have sex for ritual purposes. It does not address the idea of two men who do not lie with women at all. It condemns active bisexuality and non loving sex, but not homosexuality.",89,96,topic_stance_votes_1
96,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"the verse says ""as one lies with a woman"". this means to have sex with. its pretty plain. homosexuality is people of the same gender having sex. im pretty sure that your contortionist reinterpretation of ""abomination"" to ""ritually unclean"" doesnt explain why people guilty of this should be put to death. and of course it addresses men who do not lie with women. a man who lies with a man as one lies with a woman means a man who has sex with a man. you dont have to have sex with a woman to lie with a man as one lies with a woman. your attempt to twist the scripture fails",96,97,topic_stance_votes_2
97,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Doesn't everybody who is not a rabid literalist twist the scripture to suit their own beliefs ?
For example not many Christians(apart from Strict Literalists) believe that the Genesis story of creation to be literally true, so they interpret that part of the scripture to be an allegory of Creation by God. 
Is this not the same sort of situation with passages that you have provided in this thread ?",97,98,topic_stance_votes_1
98,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"You are relying on a translation, as am I, unless you can find some scholarly reason why your translation is more accurate then I fail to see why it is my interpretation that is automatically false. Homosexuality is much more than simply having sex, it is about attraction as well. It is possible, as with generations of closet gay people, to have sex for reasons other than desire.",97,99,topic_stance_votes_1
99,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"If you'll take note, God is the one who brings divine judgment in the New Testament / Covenant. You won't find any Christians stoning people in the New Testament.
However, one might ask those of the Judaism faith why they ignore it, and where in the Tanakh does it do away with these kinds of punishments by man?",92,100,topic_stance_votes_2
100,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The prohibition against gay sex in Leviticus is in the same chapter as prohibitions against adultery and sex with animals. There's no ""ritually unclean"" qualification, in context.",96,101,topic_stance_votes_2
101,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The, if there is no ""ritualistically unclean"" in the new testament, you can disregard the prohibition against adultry and sex with animals if you want.. 
so, go right ahead, I am not stopping you.",101,102,topic_stance_votes_1
102,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I find it strange that the Laws against Homosexual sex is still valid but when you ask why they ignore the dietary laws in the same book, you get some hoopla that Jesus came to create a new Covenant with his follower. 
So if those dietary laws are not valid because of the New Covenant then why are those laws against Homosexual sex still valid ? 
So back away from that unclean Shellfish, put away the bacon you have with your pancakes and stop eating that camel(hey you never know, might taste good) or you will burn in the bad fire for all eternity :)",102,103,topic_stance_votes_1
103,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Because the moral laws against adultery, murder, thievery, gay sex, etc., have never been abolished. Is adultery still a sin, Big Bear? Murder? Jesus certainly spoke out against them, didn't he? Got a passage where these kinds of moral laws have been abolished?",103,104,topic_stance_votes_2
104,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"That's a pretty large leap of logic.
Again, nowhere in the chapter of Leviticus 20 is the argument made that these were ""ritualistically"" linked. Rather, it says they were directed towards the PEOPLE OF ISRAEL.
I think your politically correct brand of (revisionist) reform Judaism is showing through again, Trebor.",102,105,topic_stance_votes_2
105,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I only ask the question because I am curious about the explanation, you know just out of interest to see a different point of view since I am not a Christian.
I ask can you provide a passage from the New Testament which states which part/parts of the Old Testament have to be disregarded by followers of the New Covenant ? Did Jesus speak out against Gay Sex I can't seem to remember that sermon ? 
If you aks me about my personal opinion on Sin, I totally reject the concept but that is for a different thread",104,106,topic_stance_votes_1
106,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Jesus is God (many scriptures). As God, Jesus is the one who gave Moses the Levitical law against gay sex to begin with; and he's the one who inspires all Scripture (2 Timothy 3:16), including prohibitions against gay sex in Romans 1:26-27 and I Corinthians 6:9-10. 
I go back to my previous question to you: Where and when in the Bible were God's moral laws against adultery, murder, gay sex, etc., abolished?",106,107,topic_stance_votes_2
107,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Then did God not give the laws about unclean food ? Why disregarded them ?
If you disregard them then some Christians could disregard the Gay Sex prohibition.
I will state again that I am not a Christian, since I have not studied the bible in a while I wonder if you can answer the question in my last post ?
",107,108,topic_stance_votes_1
108,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The laws against unclean foods were abolished in the Book of Acts.
They could, but it's not based on God's Word.
Like I said, the dietary law was revised in the Book of Acts. The general rule is that if you see a prohibition in the New Testament reiterated against a moral sin already seen in the Old Testament, it wasn't abolished.
There were civil laws, dietary laws, moral laws, and ceremonial laws in the Old Testament. Nowhere were the moral laws ever abolished, but we see in the New Testament (Acts) where the dietary law was abolished, we see the ceremonial laws largely abolished in the Book of Hebrews and elsewhere, and as for the civil (tort) laws, the general principles remain also (i.e. if you kill a neighbors animal you have to make restitution).",108,109,topic_stance_votes_2
109,Do gay people decide to be gay or are they born gay?,gay marriage,support,"To Big Bear - Here's something to help you out on the Law:
The ""Law,"" as we have come to know it, is often seen as a collection of Old Testament commandments, given to Moses by God on Mount Sinai, and carried forth into the New Testament, most notably by Jesus Christ and the apostle Paul. It is a sometimes confusing array of commandments that many Christians even today are unsure of as to its significance for the New Testament believer. Originally, torah (the usual Hebrew word in the Old Testament for ""law"") meant oral instruction or direction . It has since come to be used as a comprehensive term for the whole Pentateuch, in which all of the most important legal collections were carefully included (Hastings Bible Dictionary, 533). 
In the Old Testament, there were three main categories of law: ceremonial, civil, and moral.
CEREMONIAL LAW
Ceremonial law is specifically related to the Levitical priesthood, and is seen in explicit detail in the book of Leviticus. In addition, we see other ceremonial requirements for the preparation and maintenance of the tabernacle, and its furnishings, in other books of the Pentateuch (Exodus 25, for example). Ceremonial law applies not only to the holiness and qualifications of the high priest, but also to how various types of sacrifices should be prepared and offered. Burnt offerings, fellowship offerings, sin offerings, etc., all required a knowledge of God's divine and ceremonial law before the proper sacrifice could be presented. It's primary purpose was to foreshadow, or point forward to, the perfect sacrifice of Christ that was made at Calvary. These laws, for all intents and purposes, were discarded and rendered unnecessary after Christ's crucifixion, though the necessity of worshipping a holy and righteous God through a holy and consecrated priesthood of believers still applies. 
CIVIL LAW
The civil laws that were given to the Israelites were primarily meant to address tenets of everyday living. These laws governed such things as divorce, lending, payment of wages, harvesting, and numerous other activities (note Deuteronomy chapter 24). They they still remain as a basic guideline for godly living in many parts of the world. American civil law, tort law, contract law - all have a ""genetic"" heritage in the civil laws of ancient Israel, and show us the ""mind of God"" for the civility of mankind.
MORAL LAW
These basic laws, perhaps more than any other Old Testament commandments, show us the divine nature and character of God, and are absolutely revered in all institutions of true Christianity to this day. For the record, they are as follows, as stated in Exodus chapter 20:
1. You shall have no other gods before (besides) me.
2. You shall not make for yourself an idol in the form of anything in
heaven above, or on the earth beneath, or in the waters below.
3. You shall not misuse the name of the Lord your God.
4. Remember the Sabbath day by keeping it holy.
5. Honor your father and your mother.
6. You shall not murder.
7. You shall not commit adultery.
8. You shall not steal.
9. You shall not give false testimony against your brother.
10. You shall not covet. 
These laws of God are objective. They are meant for all people, at all times in history, in all places of civilization. Man's laws, by comparison, are subjective. They vary from culture to culture, from one time period to another, and from place to place. Prohibition (of alcohol) is a good example. At one time alcohol consumption was legal. Then came prohibition, and finally alcohol was again legalized (through certain restrictions still apply today). So we see the subjective and changing nature of ""worldly"" law in contrast to God's eternal standards. When God says, ""You shall not commit adultery,"" that commandment is for everyone, no matter when or where they may live.
When studying Biblical law, it is important to recognize the difference between the ""letter"" of the law and the ""spirit"" of the law. This was an extremely contentious issue between Jesus and the pharisees of His day. Several examples of this are noted in Matthew chapter twelve, when the pharisees chastised Jesus for healing the man with the withered hand on the Sabbath, and when the disciples were picking grains of wheat to eat. The pharisees went to an extreme to keep the letter of the law, but forgot to keep the Spirit of the law when they tried to keep God's children from being healed and fed on the Sabbath day. Jesus replied that, ""It is lawful to do good on the Sabbath"" (Matthew 12:12). Noting this, the apostle Paul wrote in 2 Corinthians 3:6 that the ""letter (of the law) kills, but the Spirit gives life."" 
THE PURPOSE OF THE LAW
For purposes of clarification, I maintain that when speaking of the ""law,"" that the Ten Commandments of the moral law are the primary focus, followed by the various tenets of the civil law, thereafter followed by the Spirit of the ceremonial law as noted previously. 
From my review of scripture there are four major purposes of the law. The first is that the law was intended to show us the character and morality of the sovereign God. If we want to know what God's opinion is concerning adultery or murder, we can look at the sixth and seventh commandments to realize that God does not approve of them. If we want to know if we are involved in idol worship (such as money), we can look at God's second commandment, as well as Matthew 6:24, and Luke 16:13, to see what God's word says about that. But the most important realization that we can come to is that there is but one righteous and sovereign God who is clearly defined through His divine law, and that divine law is perfect.
""For the law of the Lord is perfect, reviving the soul."" 
(Psalm 19:7)
The second major purpose of the law is that it is a tutor, or a teacher, to lead us to Christ. 
""So the law was put in charge to lead us to Christ, that we might
be justified by faith."" (Galatians 3:24)
""Indeed I would not have know what sin was except through the
law."" (Romans 7:7)
In Galatians 3:19 the apostle Paul wrote, ""What, then was the purpose of the law? It was added because of transgression until the Seed to whom the promise referred (Christ) had come."" The main point here is that man needs to have some set of guidelines, or law, as a reference to know whether or not he is sinful. Without the law, man indeed did not know what sin was, but once the law was given, three things happened: (1) Man knew the moral character of the righteous God; (2) Man knew by his review of the law that he was sinful;
""For all have sinned and fall short of the glory of God.""
(Romans 3:23)
(3) Man came to the realization that an unfathomable gulf exists between the righteous God and unrighteous, sinful man, and therefore a savior was needed to bridge the gap.
""What a wretched man I am! Who will rescue me from this
body of death? Thanks be to God - through Jesus Christ our
Lord."" (Romans 7:24-25)
""But now a righteousness from God, apart from the law, has
been made known....This righteousness from God comes 
through faith in Jesus Christ..."" (Romans 3:21, 22)
The third purpose of the law is that it is a guide for Christians to live by. Whereas the law was initially provided as a tutor to lead us to Christ, the law also serves as a reminder to keep us ""in"" Christ. One of the interesting things that happens to a Christian in his ""walk"" is that the closer he gets to God, the more aware he is of his sinful nature. This realization serves the purpose of keeping us close to Christ, depending on and trusting in Him for our salvation. 
So the law is meant to guide us in our day-to-day walk of faith in Christ. Now there is one extremely important observation that needs to be addressed here. That has to do with the relationship of the law to salvation. Keeping the law does not result in eternal life or salvation. That was never the purpose of the law in regards to man. But it was the purpose of Christ to fulfill that law on our behalf, so that by faith in Him we could all become righteous in the eyes of God. 
""Do not think that I have come to abolish the Law or the
Prophets; I have not come to abolish them but to fulfill
them."" (Jesus, Matthew 5:17)
""(In Christ)....We have been released from the law so that
we serve in the new way of the Spirit."" (Romans 7:6)
This is one of the biggest stumbling blocks that Christians get caught up in - trying to ""keep"" the law, or trying to do something to help win their salvation.
""Know that a man is not justified (righteous) by observing
the law, but by faith in Jesus Christ....(by) observing the 
law no one will be justified."" (Galatians 2:16)
It would do us well to forget about the law as far as our salvation goes, and try to remember it as a guide for daily Christian living. 
The last purpose of the law is to show us where there may be ""traps"" and pitfalls in our lives. For instance, by not committing adultery, we don't have to worry about getting shot at by a jealous husband, or a jealous wife. Our reputations and our consciences stay clear from disgrace. Our marriages remain stronger, and our families tend to stay together longer. Furthermore, we are free from any discipline from God that might take place should we commit such a sin, and we tend to stay out of the ""clutches"" of Satan at the same time.
""...Hand this man over to Satan, so that the sinful nature
may be destroyed and his spirit saved on the day of the
Lord."" (1 Corinthians 5:5)
Another example is if we keep God's law about not stealing, we don't have to worry about going to jail. And so it goes from law to law. The law is there for our protection, and grants us liberty from many adverse and unpleasant consequences. 
In summary, the law serves four major purposes:
1. It shows us the moral character of God.
2. It is a tutor to lead us to Christ.
3. It is a guide for Christian living
4. It can keep us from suffering the adverse consequences of our sins.
Hope that helps.",109,110,topic_stance_votes_2
110,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Right, they were directed to the people of Israel.. including of course, the bann against man on man sex (which mimiced another religions cermonies)...
But, if you are going to be holding up that one law as 'moral' or 'immoral', then follow it all, or don't bother to refer to it.
Either you accept the laws in tanakh, or you don't.",105,111,topic_stance_votes_1
111,Do gay people decide to be gay or are they born gay?,gay marriage,attack,Those splitting out is totally unbliblcal. It is just smoe jsutification for those who want to pick/choose. the buffet style christian.,110,112,topic_stance_votes_1
112,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"no. if you dont believe in something in the scripture, you dont believe it. you cant say the bible says what it doesnt say. either rewrite your own version of the bible, or reject the bible entirely.
i dont believe that the bible is anything more than laws and history (overloaded with embellishments and exagerrations) of the early superstitious nomads we know as the nation of israel. nothing therein is inspired by any omnipotent creator, and most of it was just a chain of political ploys to keep the people in check, with each new contributor building on what the predecessor set in place.
however, i totally disagree to twisting what the bible says to suit anybody's personal agenda. the bible describes the act of 2 men having sex as sin with the penalty of death. its in the bibile. whether you call it loving relationships, commitment, or whatever, as long as it involves 2 men having sex, then it is what the bible calls an abomination, a sin, and requires the death penalty. no gymnastic reinterpretatino can change that. ever
the solution is simple. reject the bible. nobody needs to follow its laws. nobody needs it to justify their actions. god, even if he exists, had nothing to do with the authorship or compilation of the bible. you cant go to heaven by doing what it says. and you ont be smiled upon by society for doing what it says. and you dont find inner peace by doing what it says. so why the lies? why the twisted and deceptive manipulations? it doesnt make sense to me. and no gay supporter can explain why they even must do this",98,113,topic_stance_votes_2
113,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"regardless of what homosexuality is, if it involves 2 men having sex with each other, then its against the bible. the bible doesnt preach against homosexuality, nor the multifaceted aspects of the lifestyle, as you correctly point out. however, the bible has a strong view against men having sex with men. so factor that into your doctrine as you see fit",99,114,topic_stance_votes_2
114,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"why does it matter to you (a non-christian) or the gay community, whether christians oppose gay sex? christians, on biblical grounds, also oppose prostitution, gambling, extreme sports, tattoos, body piercing, partying, drinking, smoking, fornication, adultery, charging interest, and a long list of other actions that we see in society all the time. yet not only does society completely ignore these anti-sin rants, but we fnd the very christians themselves participating in all of these actvities, with no aparent problems
do you think the prostitutes need to twist scriptures concerning their abomination? do you see gamblers trying to get the bible to justify their acts? no christian should charge interest for a loan, yet everybody has a savings account or investment, as well as give out loans with interest. and fornication is everywhere on mainstream tv, even though it is still as much a sin in the bible as stealing, murder, and even gay sex
so why do the gays find it necessary to twist the scriptures concerning gay sex? what the bible says about homosexuality wont ever change, just like what the bible says about partying or adultery. do gays think they will go to heaven being gay?",108,115,topic_stance_votes_2
115,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"No, it says things about straight men having sex together. In any case, if you're correct, why is there such a furore about gay priests who abstain from sex i.e. (in principle anyway) any catholic priests of Anglicans like Canon Jeffrey John?",114,116,topic_stance_votes_1
116,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"straight men who have sex with men are having gay sex. gay men who have sex with men are having gay sex. bi men who have sex with men are having gay sex. the bible talks about men that have sex with men, whether they be straight, gay or bi.
i dont know about any furure about gay priests who abstain from sex. and what catholic priests do doesnt change what the bible says",116,117,topic_stance_votes_2
117,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"No, it talks about men who have sex with men as if they were having sex with women. Not just in leviticus, but elsewhere where it talks about ""leaving the natural use of women"". The key thing is that for gay men, there is no ""natural use of women"" to leave. There is also dispute over whether leviticus actually says ""lie with men as they do with women"", scholars have given many possible translations, including ""two men shall not have sex in a woman's bed"".",117,118,topic_stance_votes_1
118,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Since when does the bible have anything relevent to say about a person being born gay?
From what I understand, they make references to being gay after the choice has been made.
I don't think religion has anything to do with being gay.Religion and ancient scriptures can be twisted into any form, to argue for or against being gay.
From what I understand, the scientific community hasn't discovered a ""gay"" gene, so I believe it to be a choice.
Personally, I think being gay is a birth defect.",118,119,topic_stance_votes_1
119,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"lets try this again. follow closely now...
Leviticus 20:13 - If a man lies with a man as one lies with a woman, both of them have done what is detestable. They must be put to death; their blood will be on their own heads.
the phrase ""as one lies with a woman"" means ""in the manner in which someone would lie with a woman"". are you seeing it? its not about a man is lying with another man after he has lain with a woman, or the way he lays with a woman. the pronoun ""one"" is key. i hope you are seeing this.
please, no more twisted translations",118,120,topic_stance_votes_2
120,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"being gay cannot be both a choice and a birth defect. and i wouldnt use the word defect either, for the sake of politically correct eyebrow raising.
however, you are right in that there is no gay gene and no evidence that links homosexuality to anything biological or genetic. 
the bible makes it clear that it sees gay sex as a sin. bear in mind that a sin is defined as a transgression against a biblical law. if one does not subscribe to biblical law, then sin is a non-entity, and this whole issue is nothing but a waste of time for everyone",119,121,topic_stance_votes_2
121,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I agree, I probably should have used a different description. Being politically correct isn't a big deal to me.
By defect, I was refering to the fact that they they seem to be stimulated, both sexually,and intelectually,differently than the normal hetrosexual population.",121,122,topic_stance_votes_1
122,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Actually, the laws have another purpose. They are not really valid for the believer as it says in Romans and Ephesians and Philippians ""you are not under law but under grace."" It applies to all of them.
The issue with homosexuality or any of the laws for that matter is to do what Jesus commanded which is to love the lord god with all your heart, mind, strength, and soul, and love your neighbor as yourself. Love here is a verb and not the noun for affection (different greek word). Homosexuality goes against the order of things. violating kosher laws can also have problems. It is not a matter of keeping the laws but of loving god. 
I know this is a poor explanation, but telling someone to ""keep the laws of God"" when they don't really believe in God let alone Jesus, is not terribly fruitful.
EF",103,123,topic_stance_votes_1
123,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Well, yes, that is a translatin of it.. how about discussing the hebrew itself rather than worry about hte KJV translation of it.
Personally, I don't see what the big deal is for nonJews what it says in Leviticus. When it comes to all the other levitical laws, you get that 'But Jesus fullfilled the law, and that doesn't apply anymore'.. and besides, those
were laws for the Jews, not the gentiles.
You either accept them, or you don't. If you promote that one, and eat cheeseburgers, you are just being a hypocrite.",120,124,topic_stance_votes_1
124,Do gay people decide to be gay or are they born gay?,gay marriage,support,And are you saying that people who are homosexual can not love god? Just want you to clarify your position.,123,125,topic_stance_votes_1
125,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Perhaps I'm missing something on the 'born to be gay"" argument, but I cannot convince myself that we humans are any different from any other species in our development into sexually active beings. I've known a few and heard of many more people who couldn't care less about sex. I've known one and heard about many more who can't go 15 minutes without having sex with something.
Our bodies are designed for sex and we are given pleasure through sex to ensure that we practice a lot of it and procreate our kind. The nymphomaniac I knew would have sex with male, female, inanimate objects...virtually anything that would 'get her off'. There's a species of monkey that has casual sex and masturbates daily, along with mutual masturbation between two males and between two females. Female dolphins have been known to 'fin' each other's genitals for pleasure. It's the pleasure seeking and the availability of someone else's sensuous touching that brings people physically together. The bell-shaped curve is alive and well in regard to sex drive, with some people being undriven and some people being driven up the wall.
To me, it is quite simple to imagine that this has been occuring since multicell animals have been in existence and is nothing knew. Gayness and besexuality have existed for millions of years. It is natural and depends only on the sex drive factor. If I'm not mistaken, there are even some insects that exhibit gay activities.
My contention is that people choose to be gay because it happened to feel good the first time someone of their own sex touched them. Sex drive is a powerful thing and can easily overcome the fact that the potential partner may be of the same sex.
Nobody is born gay.
Period.
We are all born with varying degrees of sex drive. A drive that will eventually satisfy its consequent needs one way or another. It is only the strong willed of the highly sexed who can remain heterosexual.",125,126,topic_stance_votes_1
